"age","sex","race_eth","region","ever_smoker","poverty","employed","repstrain",".weight",".pseudo_stratum",".pseudo_psu"
"45-64","Female","Non-Hispanic White","Midwest",TRUE,FALSE,FALSE,FALSE,5258.122,133,51
"65+","Male","Non-Hispanic White","Midwest",TRUE,FALSE,FALSE,FALSE,8034.281,117,49
"45-64","Female","Non-Hispanic White","Midwest",FALSE,FALSE,FALSE,FALSE,4765.878,117,49
"25-44","Male","Non-Hispanic White","Midwest",FALSE,FALSE,TRUE,FALSE,10032.803,117,49
"45-64","Female","Non-Hispanic White","Midwest",FALSE,FALSE,FALSE,FALSE,3969.56,133,48
"45-64","Female","Non-Hispanic White","Midwest",FALSE,FALSE,TRUE,FALSE,7034.252,131,48
"25-44","Female","Non-Hispanic White","Midwest",FALSE,FALSE,TRUE,FALSE,8680.111,131,48
"25-44","Male","Non-Hispanic White","Midwest",FALSE,FALSE,TRUE,TRUE,7993.371,131,48
"65+","Female","Non-Hispanic White","Midwest",FALSE,FALSE,FALSE,FALSE,3520.14,131,48
"25-44","Male","Non-Hispanic White","Midwest",FALSE,FALSE,FALSE,FALSE,9774.649,131,48
"45-64","Female","Non-Hispanic White","Midwest",TRUE,FALSE,TRUE,FALSE,12377.342,131,48
"65+","Male","Non-Hispanic White","Midwest",TRUE,FALSE,FALSE,FALSE,8863.901,133,48
"25-44","Female","Non-Hispanic White","Midwest",FALSE,FALSE,TRUE,FALSE,13931.336,133,48
"65+","Female","Non-Hispanic White","Midwest",FALSE,FALSE,FALSE,FALSE,2695.931,146,28
"25-44","Female","Non-Hispanic White","Midwest",FALSE,FALSE,TRUE,FALSE,2672.732,146,28
"45-64","Male","Non-Hispanic White","Midwest",TRUE,FALSE,TRUE,FALSE,3921.331,146,28
"45-64","Male","Non-Hispanic White","Midwest",TRUE,FALSE,TRUE,FALSE,10170.581,146,28
"65+","Male","Non-Hispanic White","Midwest",FALSE,FALSE,FALSE,FALSE,2257.325,146,28
"65+","Male","Non-Hispanic White","Midwest",FALSE,FALSE,FALSE,FALSE,2735.109,146,28
"65+","Female","Non-Hispanic White","Midwest",TRUE,FALSE,TRUE,FALSE,6139.96,146,28
"25-44","Female","Non-Hispanic White","Midwest",FALSE,FALSE,TRUE,FALSE,8232.425,118,31
"25-44","Male","Non-Hispanic Black","Midwest",FALSE,FALSE,TRUE,FALSE,17069.833,118,31
"45-64","Female","Non-Hispanic White","Midwest",FALSE,FALSE,TRUE,FALSE,4819.944,118,31
"25-44","Female","Non-Hispanic Black","Midwest",FALSE,FALSE,TRUE,FALSE,7147.296,118,31
"25-44","Male","Non-Hispanic White","Midwest",FALSE,FALSE,TRUE,FALSE,16987.923,127,31
"45-64","Male","Non-Hispanic White","Midwest",FALSE,TRUE,FALSE,FALSE,4140.121,146,27
"65+","Female","Non-Hispanic White","Midwest",NA,TRUE,NA,NA,3002.384,146,27
"65+","Male","Non-Hispanic White","Midwest",TRUE,FALSE,FALSE,FALSE,3116.953,146,27
"45-64","Female","Non-Hispanic White","Midwest",TRUE,FALSE,TRUE,FALSE,3931.682,146,27
"65+","Female","Non-Hispanic White","Midwest",TRUE,FALSE,FALSE,FALSE,6004.769,146,27
"45-64","Female","Non-Hispanic White","Midwest",TRUE,FALSE,TRUE,TRUE,11484.176,146,27
"65+","Male","Non-Hispanic White","Midwest",TRUE,FALSE,FALSE,FALSE,4994.547,146,27
"25-44","Male","Non-Hispanic Other","Midwest",TRUE,FALSE,TRUE,FALSE,15460.867,146,29
"25-44","Female","Non-Hispanic White","Midwest",TRUE,TRUE,FALSE,FALSE,8598.986,146,29
"65+","Male","Non-Hispanic White","Midwest",TRUE,FALSE,TRUE,FALSE,2631.268,146,29
"45-64","Male","Non-Hispanic White","West",TRUE,FALSE,TRUE,FALSE,3094.991,114,102
"65+","Male","Non-Hispanic White","West",TRUE,FALSE,FALSE,FALSE,1864.723,108,115
"45-64","Male","Non-Hispanic Other","West",TRUE,TRUE,TRUE,FALSE,1869.765,108,115
"65+","Female","Non-Hispanic White","West",TRUE,FALSE,TRUE,TRUE,1850.424,108,116
"45-64","Male","Non-Hispanic White","West",FALSE,FALSE,TRUE,FALSE,7535.043,108,116
"25-44","Female","Hispanic","West",FALSE,FALSE,TRUE,FALSE,4659.416,108,116
"65+","Female","Non-Hispanic White","West",TRUE,TRUE,FALSE,TRUE,1864.978,108,115
"45-64","Male","Hispanic","West",TRUE,FALSE,TRUE,FALSE,7252.365,108,116
"45-64","Male","Non-Hispanic White","West",FALSE,FALSE,TRUE,FALSE,1857.653,108,116
"25-44","Male","Hispanic","West",FALSE,FALSE,TRUE,FALSE,3580.746,108,116
"65+","Male","Non-Hispanic White","West",TRUE,FALSE,FALSE,FALSE,5492.255,108,116
"65+","Male","Non-Hispanic White","West",FALSE,FALSE,TRUE,FALSE,1867.846,108,115
"65+","Male","Non-Hispanic White","West",FALSE,FALSE,FALSE,FALSE,2598.994,108,115
"65+","Male","Non-Hispanic White","West",TRUE,FALSE,TRUE,FALSE,2837.01,108,115
"25-44","Female","Non-Hispanic White","West",TRUE,FALSE,TRUE,FALSE,3165.637,108,115
"45-64","Female","Non-Hispanic White","West",TRUE,FALSE,TRUE,TRUE,1876.513,108,116
"25-44","Male","Non-Hispanic White","West",TRUE,FALSE,FALSE,FALSE,3002.302,108,116
"45-64","Male","Non-Hispanic White","West",FALSE,FALSE,TRUE,FALSE,2059.773,108,116
"45-64","Female","Non-Hispanic White","West",TRUE,TRUE,FALSE,FALSE,1856.241,114,101
"45-64","Female","Non-Hispanic White","West",FALSE,FALSE,TRUE,FALSE,1867.713,114,101
"25-44","Female","Non-Hispanic White","West",TRUE,TRUE,TRUE,TRUE,4256.939,114,101
"25-44","Male","Non-Hispanic White","West",FALSE,FALSE,TRUE,FALSE,4211.735,114,101
"25-44","Female","Non-Hispanic White","South",TRUE,FALSE,TRUE,TRUE,8107.184,122,2
"45-64","Male","Non-Hispanic White","South",TRUE,FALSE,TRUE,FALSE,7787.549,122,2
"65+","Male","Non-Hispanic White","South",TRUE,FALSE,FALSE,FALSE,3114.787,122,2
"65+","Female","Non-Hispanic White","South",FALSE,FALSE,FALSE,FALSE,3870.719,103,5
"65+","Male","Non-Hispanic White","South",FALSE,FALSE,TRUE,FALSE,6384.222,103,5
"25-44","Female","Non-Hispanic White","South",FALSE,FALSE,TRUE,FALSE,11458.721,103,5
"25-44","Male","Non-Hispanic Other","South",TRUE,FALSE,FALSE,FALSE,13892.335,115,1
"25-44","Female","Hispanic","South",FALSE,FALSE,TRUE,FALSE,3914.935,115,1
"65+","Female","Non-Hispanic White","South",NA,FALSE,NA,NA,4342.135,115,3
"25-44","Male","Non-Hispanic White","South",FALSE,FALSE,TRUE,FALSE,13859.68,115,3
"25-44","Female","Non-Hispanic Black","South",FALSE,FALSE,TRUE,TRUE,7883.492,115,2
"25-44","Female","Non-Hispanic White","South",FALSE,FALSE,TRUE,FALSE,5906.15,115,2
"45-64","Female","Non-Hispanic White","South",NA,FALSE,NA,NA,11475.575,115,2
"25-44","Female","Non-Hispanic Black","South",FALSE,FALSE,TRUE,FALSE,20222.989,103,1
"65+","Female","Non-Hispanic White","South",FALSE,FALSE,FALSE,FALSE,3090.636,122,3
"65+","Male","Non-Hispanic Other","South",TRUE,FALSE,FALSE,FALSE,4346.64,103,4
"18-24","Female","Non-Hispanic Black","South",TRUE,TRUE,TRUE,FALSE,8622.727,103,4
"18-24","Female","Non-Hispanic White","South",FALSE,FALSE,TRUE,FALSE,7785.294,103,4
"25-44","Male","Non-Hispanic White","South",TRUE,FALSE,TRUE,FALSE,6075.774,103,2
"65+","Male","Non-Hispanic Black","South",TRUE,FALSE,FALSE,FALSE,10529.291,103,3
"65+","Female","Non-Hispanic Black","South",FALSE,FALSE,FALSE,FALSE,3881.224,122,1
"18-24","Female","Non-Hispanic Black","South",FALSE,FALSE,TRUE,FALSE,8472.825,122,1
"45-64","Female","Non-Hispanic White","West",FALSE,FALSE,FALSE,FALSE,7105.079,143,1
"25-44","Female","Non-Hispanic Black","West",FALSE,FALSE,TRUE,FALSE,8178.02,143,1
"65+","Male","Non-Hispanic White","West",FALSE,FALSE,TRUE,FALSE,1856.294,111,1
"45-64","Female","Non-Hispanic White","West",TRUE,FALSE,TRUE,FALSE,2728.763,111,1
"25-44","Female","Non-Hispanic White","West",FALSE,FALSE,FALSE,TRUE,2498.951,111,1
"25-44","Female","Non-Hispanic White","West",FALSE,FALSE,TRUE,FALSE,3354.871,143,1
"25-44","Male","Non-Hispanic White","West",TRUE,FALSE,TRUE,TRUE,3126.436,143,1
"25-44","Male","Non-Hispanic White","West",FALSE,FALSE,TRUE,FALSE,2279.354,143,1
"65+","Female","Non-Hispanic White","West",TRUE,FALSE,TRUE,FALSE,1853.444,111,1
"25-44","Male","Non-Hispanic White","West",FALSE,FALSE,FALSE,FALSE,11244.624,111,1
"65+","Female","Non-Hispanic White","West",TRUE,FALSE,FALSE,FALSE,2068.945,143,1
"65+","Female","Non-Hispanic White","West",TRUE,FALSE,FALSE,FALSE,1853.444,143,1
"25-44","Male","Non-Hispanic Asian","West",FALSE,FALSE,TRUE,FALSE,1854.094,143,1
"65+","Female","Non-Hispanic White","West",FALSE,FALSE,FALSE,FALSE,1925.634,123,1
"65+","Female","Non-Hispanic White","West",TRUE,FALSE,FALSE,FALSE,1848.18,123,1
"25-44","Male","Non-Hispanic White","West",FALSE,FALSE,FALSE,FALSE,3012.813,123,1
"25-44","Male","Non-Hispanic White","West",FALSE,FALSE,TRUE,FALSE,5822.702,123,1
"45-64","Female","Hispanic","West",FALSE,FALSE,TRUE,FALSE,3589.261,123,1
"45-64","Male","Non-Hispanic White","West",FALSE,FALSE,TRUE,FALSE,6343.401,123,1
"25-44","Female","Non-Hispanic White","West",TRUE,FALSE,TRUE,TRUE,1997.796,123,1
"45-64","Male","Non-Hispanic Asian","West",TRUE,FALSE,TRUE,FALSE,3365.552,108,1
"65+","Male","Non-Hispanic White","West",FALSE,FALSE,FALSE,FALSE,2689.111,108,3
"65+","Male","Non-Hispanic White","West",TRUE,FALSE,FALSE,FALSE,2592.77,108,3
"65+","Female","Non-Hispanic White","West",FALSE,FALSE,FALSE,FALSE,5976.928,138,3
"65+","Female","Non-Hispanic White","West",TRUE,FALSE,FALSE,FALSE,2605.182,100,3
"25-44","Female","Hispanic","West",TRUE,TRUE,FALSE,FALSE,7932.174,100,6
"45-64","Female","Hispanic","West",FALSE,FALSE,TRUE,FALSE,5586.136,100,6
"25-44","Male","Hispanic","West",FALSE,FALSE,TRUE,FALSE,4145.136,100,5
"45-64","Female","Non-Hispanic White","West",FALSE,FALSE,FALSE,FALSE,8699.944,100,2
"45-64","Male","Hispanic","West",FALSE,FALSE,TRUE,FALSE,10650.02,100,3
"45-64","Male","Hispanic","West",TRUE,FALSE,TRUE,FALSE,5153.175,100,3
"45-64","Male","Non-Hispanic Asian","West",FALSE,FALSE,TRUE,FALSE,9215.749,100,6
"65+","Male","Hispanic","West",FALSE,FALSE,TRUE,FALSE,7003.301,138,2
"45-64","Female","Hispanic","West",FALSE,FALSE,FALSE,FALSE,11468.866,138,2
"45-64","Female","Hispanic","West",FALSE,FALSE,TRUE,FALSE,6677.752,138,2
"25-44","Female","Non-Hispanic Black","West",FALSE,FALSE,TRUE,FALSE,14798.277,100,5
"25-44","Female","Non-Hispanic Black","West",TRUE,FALSE,TRUE,FALSE,7282.475,100,5
"45-64","Male","Non-Hispanic White","West",TRUE,FALSE,TRUE,FALSE,7883.869,100,2
"45-64","Female","Non-Hispanic White","West",FALSE,FALSE,TRUE,FALSE,3890.582,100,2
"45-64","Male","Non-Hispanic White","West",FALSE,FALSE,TRUE,FALSE,10406.212,100,2
"25-44","Female","Non-Hispanic White","West",FALSE,FALSE,TRUE,FALSE,4788.355,100,1
"25-44","Female","Non-Hispanic White","West",TRUE,FALSE,TRUE,TRUE,8708.482,100,1
"45-64","Male","Non-Hispanic White","West",FALSE,FALSE,TRUE,FALSE,23081.456,138,5
"45-64","Male","Non-Hispanic White","West",TRUE,FALSE,TRUE,FALSE,10005.056,138,5
"45-64","Female","Non-Hispanic White","West",FALSE,FALSE,TRUE,FALSE,11430.758,138,3
"45-64","Male","Non-Hispanic White","West",FALSE,FALSE,TRUE,TRUE,7435.421,138,5
"65+","Male","Hispanic","West",FALSE,FALSE,TRUE,FALSE,8338.772,138,5
"45-64","Female","Non-Hispanic White","West",FALSE,FALSE,TRUE,TRUE,11420.696,138,1
"45-64","Female","Non-Hispanic White","West",FALSE,FALSE,TRUE,FALSE,12768.379,138,1
"45-64","Male","Non-Hispanic White","West",TRUE,FALSE,TRUE,FALSE,10700.473,138,1
"45-64","Female","Non-Hispanic Asian","West",TRUE,FALSE,TRUE,TRUE,3619.251,100,6
"65+","Female","Non-Hispanic White","West",FALSE,FALSE,FALSE,FALSE,3140.934,108,2
"65+","Female","Non-Hispanic White","West",TRUE,FALSE,FALSE,FALSE,3186.874,108,2
"65+","Female","Non-Hispanic Black","West",FALSE,FALSE,FALSE,FALSE,3374.748,108,2
"45-64","Male","Hispanic","West",FALSE,FALSE,TRUE,FALSE,2673.019,100,2
"65+","Female","Non-Hispanic White","West",TRUE,FALSE,TRUE,FALSE,2807.915,100,2
"45-64","Female","Non-Hispanic White","West",TRUE,FALSE,TRUE,FALSE,6076.828,100,2
"25-44","Female","Hispanic","West",FALSE,FALSE,TRUE,FALSE,3085.245,100,2
"45-64","Male","Hispanic","West",FALSE,TRUE,FALSE,FALSE,8353.337,100,2
"65+","Female","Non-Hispanic White","West",TRUE,FALSE,FALSE,FALSE,2352.112,100,4
"25-44","Male","Hispanic","West",FALSE,FALSE,TRUE,FALSE,5145.046,100,6
"45-64","Male","Non-Hispanic White","South",TRUE,FALSE,TRUE,FALSE,8089.714,149,7
"45-64","Female","Non-Hispanic White","South",TRUE,FALSE,TRUE,FALSE,11475.18,149,7
"65+","Female","Non-Hispanic White","South",FALSE,FALSE,FALSE,FALSE,3440.959,102,3
"45-64","Female","Non-Hispanic White","South",FALSE,FALSE,FALSE,FALSE,18490.844,102,3
"65+","Female","Non-Hispanic White","South",FALSE,FALSE,FALSE,FALSE,5583.439,102,3
"45-64","Female","Non-Hispanic Black","South",FALSE,FALSE,TRUE,TRUE,16054.313,130,1
"65+","Female","Non-Hispanic White","South",FALSE,FALSE,FALSE,FALSE,2911.398,130,1
"45-64","Male","Non-Hispanic White","South",TRUE,FALSE,TRUE,FALSE,8834.231,149,5
"25-44","Male","Non-Hispanic White","South",TRUE,FALSE,FALSE,FALSE,11592.071,149,5
"65+","Male","Non-Hispanic White","South",TRUE,FALSE,FALSE,FALSE,5438.523,149,7
"45-64","Male","Non-Hispanic White","South",FALSE,FALSE,TRUE,FALSE,3491.006,149,3
"45-64","Male","Non-Hispanic Black","South",FALSE,TRUE,TRUE,TRUE,16104.298,149,3
"65+","Male","Non-Hispanic White","South",TRUE,FALSE,FALSE,FALSE,5392.236,149,3
"18-24","Female","Non-Hispanic Black","South",FALSE,FALSE,FALSE,FALSE,11345.361,149,3
"25-44","Female","Non-Hispanic Black","South",FALSE,FALSE,TRUE,FALSE,8933.012,149,3
"45-64","Female","Non-Hispanic Black","South",TRUE,TRUE,FALSE,FALSE,9704.986,149,3
"25-44","Female","Non-Hispanic Black","South",FALSE,FALSE,TRUE,FALSE,7715.125,135,1
"45-64","Male","Non-Hispanic White","South",TRUE,FALSE,FALSE,FALSE,18235.831,135,1
"65+","Female","Non-Hispanic White","South",TRUE,FALSE,TRUE,FALSE,3612.16,130,1
"45-64","Male","Non-Hispanic Black","South",NA,FALSE,NA,NA,6737.297,130,1
"25-44","Female","Non-Hispanic White","South",TRUE,FALSE,TRUE,TRUE,3146.443,130,1
"65+","Male","Non-Hispanic Black","South",TRUE,TRUE,FALSE,FALSE,3608.453,130,1
"45-64","Female","Non-Hispanic White","South",FALSE,FALSE,TRUE,FALSE,5652.64,102,3
"65+","Male","Non-Hispanic White","South",TRUE,FALSE,FALSE,FALSE,6410.15,102,3
"45-64","Male","Non-Hispanic Other","South",TRUE,FALSE,TRUE,FALSE,9779.317,102,3
"45-64","Male","Non-Hispanic White","South",FALSE,TRUE,FALSE,FALSE,2992.629,149,4
"18-24","Female","Non-Hispanic White","South",TRUE,FALSE,FALSE,FALSE,16217.173,149,4
"25-44","Female","Non-Hispanic White","South",TRUE,FALSE,TRUE,TRUE,7276.685,149,4
"65+","Female","Non-Hispanic Asian","West",FALSE,TRUE,FALSE,FALSE,14466.746,151,6
"25-44","Male","Hispanic","West",TRUE,FALSE,TRUE,TRUE,7106.312,119,2
"25-44","Male","Non-Hispanic Other","West",FALSE,FALSE,TRUE,FALSE,10149.295,119,1
"45-64","Female","Non-Hispanic Asian","West",FALSE,FALSE,FALSE,FALSE,9367.468,119,1
"65+","Male","Non-Hispanic White","West",TRUE,FALSE,TRUE,FALSE,5740.23,113,10
"45-64","Female","Non-Hispanic Asian","West",FALSE,FALSE,TRUE,FALSE,11724.725,151,12
"25-44","Female","Non-Hispanic Asian","West",FALSE,FALSE,TRUE,FALSE,13177.001,151,12
"45-64","Male","Hispanic","West",FALSE,FALSE,FALSE,FALSE,15818.458,151,12
"45-64","Male","Hispanic","West",FALSE,FALSE,FALSE,TRUE,6130.875,129,43
"65+","Female","Non-Hispanic Asian","West",FALSE,FALSE,FALSE,FALSE,8174.49,129,43
"65+","Male","Non-Hispanic Asian","West",FALSE,FALSE,TRUE,FALSE,8238.367,129,43
"65+","Female","Non-Hispanic White","West",FALSE,FALSE,FALSE,FALSE,3517.314,143,15
"65+","Female","Non-Hispanic Black","West",TRUE,FALSE,TRUE,FALSE,6486.124,113,10
"45-64","Female","Non-Hispanic Asian","West",FALSE,FALSE,TRUE,FALSE,8856.566,151,7
"65+","Female","Non-Hispanic Asian","West",FALSE,FALSE,FALSE,FALSE,8471.957,151,7
"65+","Male","Non-Hispanic White","West",FALSE,FALSE,FALSE,FALSE,5113.602,151,7
"45-64","Female","Non-Hispanic Black","West",FALSE,FALSE,TRUE,TRUE,5530.752,151,6
"25-44","Female","Non-Hispanic Asian","West",FALSE,FALSE,TRUE,FALSE,6507.321,151,6
"65+","Female","Non-Hispanic White","West",FALSE,FALSE,FALSE,FALSE,2998.024,113,4
"45-64","Male","Non-Hispanic White","West",TRUE,FALSE,TRUE,FALSE,8326.371,113,4
"65+","Female","Non-Hispanic White","West",FALSE,FALSE,FALSE,FALSE,2691.535,113,4
"25-44","Female","Non-Hispanic Asian","West",FALSE,FALSE,TRUE,FALSE,7148.845,129,4
"25-44","Female","Non-Hispanic White","West",FALSE,FALSE,TRUE,FALSE,16486.559,129,4
"65+","Female","Hispanic","West",TRUE,FALSE,TRUE,FALSE,8258.822,119,9
"65+","Female","Hispanic","West",FALSE,FALSE,FALSE,FALSE,8258.822,119,9
"65+","Female","Hispanic","West",TRUE,FALSE,FALSE,FALSE,10400.781,119,9
"25-44","Female","Non-Hispanic Asian","West",FALSE,FALSE,FALSE,FALSE,6970.604,113,10
"65+","Female","Hispanic","West",TRUE,TRUE,FALSE,FALSE,4744.884,113,10
"18-24","Female","Hispanic","West",FALSE,TRUE,FALSE,FALSE,29425.459,113,10
"65+","Female","Non-Hispanic White","West",TRUE,FALSE,FALSE,FALSE,10662.439,113,10
"25-44","Male","Non-Hispanic White","West",TRUE,FALSE,TRUE,FALSE,8503.962,113,10
"45-64","Female","Non-Hispanic White","West",FALSE,FALSE,TRUE,FALSE,5232.676,119,9
"25-44","Male","Non-Hispanic White","West",TRUE,FALSE,TRUE,FALSE,17833.758,119,9
"25-44","Male","Non-Hispanic Asian","West",TRUE,FALSE,TRUE,FALSE,15837.195,119,9
"25-44","Female","Non-Hispanic Asian","West",FALSE,FALSE,FALSE,FALSE,5937.075,151,1
"45-64","Male","Non-Hispanic White","West",FALSE,FALSE,FALSE,FALSE,11720.78,151,1
"45-64","Female","Non-Hispanic Other","West",FALSE,FALSE,FALSE,FALSE,10117.637,123,12
"45-64","Female","Non-Hispanic White","West",TRUE,FALSE,FALSE,TRUE,10435.11,123,12
"18-24","Female","Non-Hispanic Other","West",FALSE,FALSE,FALSE,FALSE,34342.062,123,12
"45-64","Female","Non-Hispanic Black","West",TRUE,TRUE,FALSE,FALSE,5962.26,123,12
"18-24","Male","Hispanic","West",TRUE,FALSE,TRUE,FALSE,13481.856,123,12
"65+","Male","Hispanic","West",TRUE,TRUE,FALSE,FALSE,8099.646,123,12
"45-64","Male","Non-Hispanic White","West",TRUE,TRUE,FALSE,FALSE,19262.846,113,3
"18-24","Male","Hispanic","West",FALSE,FALSE,FALSE,FALSE,30020.036,113,3
"25-44","Male","Non-Hispanic White","West",FALSE,FALSE,TRUE,FALSE,8891.556,151,8
"25-44","Male","Hispanic","West",FALSE,FALSE,TRUE,FALSE,8871.638,119,36
"65+","Male","Non-Hispanic White","West",FALSE,FALSE,FALSE,FALSE,6656.521,119,36
"45-64","Female","Non-Hispanic White","West",TRUE,FALSE,FALSE,FALSE,8670.34,119,36
"45-64","Female","Hispanic","West",TRUE,FALSE,TRUE,FALSE,7837.307,119,36
"25-44","Female","Hispanic","West",FALSE,TRUE,TRUE,FALSE,8468.183,119,10
"25-44","Male","Hispanic","West",TRUE,FALSE,TRUE,FALSE,9026.695,119,10
"25-44","Female","Non-Hispanic White","West",NA,FALSE,NA,NA,7045.813,129,3
"65+","Female","Non-Hispanic White","West",NA,TRUE,NA,NA,3267.976,113,1
"45-64","Male","Non-Hispanic White","West",FALSE,FALSE,TRUE,FALSE,8173.798,113,14
"45-64","Female","Hispanic","West",TRUE,FALSE,FALSE,FALSE,5884.099,113,14
"45-64","Male","Hispanic","West",TRUE,FALSE,TRUE,FALSE,16579.962,113,14
"45-64","Male","Non-Hispanic White","West",TRUE,FALSE,TRUE,FALSE,4292.955,129,6
"45-64","Female","Non-Hispanic White","West",FALSE,FALSE,TRUE,FALSE,11635.728,129,6
"18-24","Female","Non-Hispanic White","West",FALSE,TRUE,TRUE,FALSE,13982.818,129,6
"25-44","Male","Hispanic","West",TRUE,TRUE,TRUE,FALSE,8342.323,151,2
"45-64","Female","Non-Hispanic Asian","West",FALSE,FALSE,TRUE,FALSE,6268.056,129,8
"45-64","Male","Non-Hispanic White","West",TRUE,FALSE,TRUE,FALSE,9069.664,119,3
"45-64","Male","Non-Hispanic Asian","West",TRUE,FALSE,TRUE,FALSE,9321.64,119,3
"25-44","Female","Non-Hispanic Other","West",FALSE,FALSE,TRUE,FALSE,8981.483,151,8
"45-64","Male","Hispanic","West",TRUE,FALSE,TRUE,FALSE,13099.435,151,8
"18-24","Female","Hispanic","West",FALSE,FALSE,FALSE,FALSE,8329.244,151,8
"45-64","Male","Non-Hispanic Asian","West",FALSE,FALSE,FALSE,FALSE,8904.955,119,10
"25-44","Female","Non-Hispanic Other","West",NA,FALSE,NA,NA,10657.75,129,5
"65+","Male","Hispanic","West",FALSE,FALSE,FALSE,FALSE,9192.825,129,5
"65+","Male","Non-Hispanic White","West",TRUE,FALSE,FALSE,FALSE,2201.972,129,3
"25-44","Female","Hispanic","West",FALSE,TRUE,TRUE,FALSE,7969.491,129,3
"45-64","Female","Non-Hispanic Asian","West",FALSE,FALSE,TRUE,FALSE,23266.84,113,18
"45-64","Male","Non-Hispanic White","West",TRUE,FALSE,TRUE,FALSE,15292.468,113,18
"65+","Female","Non-Hispanic White","West",FALSE,FALSE,FALSE,FALSE,6245.521,113,18
"65+","Male","Non-Hispanic Asian","West",FALSE,FALSE,FALSE,FALSE,6782.814,113,1
"45-64","Female","Non-Hispanic White","West",TRUE,FALSE,FALSE,FALSE,6157.389,113,1
"45-64","Female","Hispanic","West",FALSE,FALSE,FALSE,FALSE,3008.131,113,1
"45-64","Female","Non-Hispanic Asian","West",NA,FALSE,NA,NA,17872.577,151,9
"25-44","Male","Hispanic","West",FALSE,FALSE,TRUE,FALSE,9298.374,151,9
"25-44","Male","Non-Hispanic Asian","West",FALSE,FALSE,TRUE,FALSE,8916.302,151,9
"65+","Female","Non-Hispanic Asian","West",FALSE,FALSE,TRUE,FALSE,4200.833,151,9
"65+","Female","Non-Hispanic White","West",FALSE,FALSE,FALSE,FALSE,3302.455,151,9
"25-44","Male","Hispanic","West",FALSE,FALSE,TRUE,FALSE,19322.921,113,14
"45-64","Male","Hispanic","West",TRUE,FALSE,TRUE,FALSE,10341.351,113,14
"25-44","Male","Hispanic","West",FALSE,FALSE,TRUE,FALSE,13064.254,113,14
"25-44","Male","Hispanic","West",TRUE,FALSE,TRUE,FALSE,9943.896,151,5
"18-24","Female","Hispanic","West",FALSE,FALSE,TRUE,FALSE,20445.372,151,5
"25-44","Male","Hispanic","West",TRUE,FALSE,TRUE,TRUE,19887.793,151,5
"25-44","Female","Hispanic","West",TRUE,FALSE,TRUE,TRUE,18375.709,151,5
"18-24","Male","Hispanic","West",FALSE,FALSE,FALSE,FALSE,8221.008,113,9
"25-44","Male","Hispanic","West",NA,FALSE,NA,NA,9604.428,113,9
"25-44","Male","Hispanic","West",TRUE,FALSE,FALSE,FALSE,10256.87,129,5
"65+","Female","Non-Hispanic White","West",TRUE,FALSE,FALSE,FALSE,6471.677,129,5
"45-64","Female","Non-Hispanic White","West",TRUE,FALSE,TRUE,FALSE,22833.747,129,5
"25-44","Female","Hispanic","West",FALSE,FALSE,TRUE,FALSE,5051.098,151,10
"25-44","Male","Hispanic","West",FALSE,FALSE,TRUE,FALSE,13681.236,151,10
"25-44","Female","Hispanic","West",FALSE,TRUE,FALSE,TRUE,11100.574,151,10
"45-64","Male","Hispanic","West",TRUE,TRUE,FALSE,TRUE,3239.557,113,6
"45-64","Male","Non-Hispanic White","West",TRUE,FALSE,FALSE,FALSE,10735.183,119,6
"65+","Female","Non-Hispanic White","West",FALSE,FALSE,FALSE,FALSE,2638.8,119,6
"25-44","Male","Non-Hispanic White","West",FALSE,FALSE,TRUE,FALSE,8015.891,119,6
"45-64","Female","Hispanic","West",FALSE,FALSE,FALSE,FALSE,6667.127,119,6
"18-24","Male","Hispanic","West",FALSE,FALSE,TRUE,FALSE,3929.137,119,13
"25-44","Male","Non-Hispanic White","West",TRUE,FALSE,TRUE,FALSE,5483.934,119,13
"45-64","Female","Non-Hispanic White","West",FALSE,FALSE,TRUE,FALSE,3077.733,151,2
"25-44","Female","Non-Hispanic White","West",FALSE,FALSE,TRUE,FALSE,3512.36,151,2
"25-44","Female","Hispanic","West",FALSE,TRUE,TRUE,FALSE,15356.307,129,8
"45-64","Male","Hispanic","West",FALSE,FALSE,TRUE,FALSE,8377.808,129,8
"18-24","Female","Non-Hispanic White","West",FALSE,FALSE,TRUE,FALSE,21760.831,119,3
"25-44","Male","Non-Hispanic White","West",FALSE,FALSE,TRUE,FALSE,18799.46,119,3
"65+","Female","Non-Hispanic White","West",TRUE,FALSE,FALSE,FALSE,5764.332,113,3
"65+","Female","Non-Hispanic White","West",FALSE,FALSE,FALSE,FALSE,2882.166,113,3
"25-44","Male","Non-Hispanic White","West",NA,FALSE,NA,NA,4856.744,119,13
"45-64","Male","Hispanic","West",FALSE,FALSE,TRUE,FALSE,6568.908,119,13
"65+","Male","Hispanic","West",TRUE,FALSE,FALSE,FALSE,6539.873,129,13
"45-64","Male","Non-Hispanic White","West",TRUE,FALSE,TRUE,FALSE,8528.539,129,13
"25-44","Female","Non-Hispanic White","West",FALSE,TRUE,TRUE,FALSE,9598.708,151,8
"25-44","Female","Non-Hispanic Black","West",FALSE,FALSE,TRUE,FALSE,5094.959,119,6
"25-44","Female","Non-Hispanic White","West",TRUE,TRUE,FALSE,FALSE,9232.801,119,6
"45-64","Female","Non-Hispanic Asian","West",FALSE,FALSE,TRUE,FALSE,5134.747,151,6
